Name,Language,WordID,Word,length,height,baseline,line_no,x1_pos,y1_pos,x2_pos,y2_pos,b_x1,b_y1,b_x2,b_y2
target01,English,1.0,Dave,4.0,17.0,512.0,1.0,85.0,495.0,133.0,512.0,85.0,478.0,133.0,530.0
target01,English,2.0, Brubeck,8.0,17.0,512.0,1.0,133.0,495.0,229.0,512.0,133.0,478.0,229.0,530.0
target01,English,3.0, started,8.0,17.0,512.0,1.0,229.0,495.0,325.0,512.0,229.0,478.0,325.0,530.0
target01,English,4.0, this,5.0,17.0,512.0,1.0,325.0,495.0,385.0,512.0,325.0,478.0,385.0,530.0
target01,English,5.0, CD,3.0,17.0,512.0,1.0,385.0,495.0,421.0,512.0,385.0,478.0,421.0,530.0
target01,English,6.0, of,3.0,17.0,512.0,1.0,421.0,495.0,457.0,512.0,421.0,478.0,457.0,530.0
target01,English,7.0, classic,8.0,17.0,512.0,1.0,457.0,495.0,553.0,512.0,457.0,478.0,553.0,530.0
target01,English,8.0, Jazz,5.0,17.0,512.0,1.0,553.0,495.0,613.0,512.0,553.0,478.0,613.0,530.0
target01,English,9.0, hits.,6.0,17.0,512.0,1.0,613.0,495.0,685.0,512.0,613.0,478.0,685.0,530.0
